date,state,npa_plz,latitude,longitude,total_healthy,total_sick_guess_no_corona,total_sick_guess_corona,total_sick_corona_confirmed,total_recovered
2020-03-14,SG,9470,47.1575,9.45905,0,0,0,1,0
2020-03-14,AG,5512,47.4167,8.25393,0,1,0,1,0
2020-03-14,GL,8766,46.969,9.19265,3,0,0,0,0
2020-03-14,VD,1853,46.3381,6.95034,0,0,0,1,0
2020-03-14,GR,7000,46.8521,9.53014,1,1,0,0,1
2020-03-14,SG,9114,47.3624,9.17503,1,0,1,0,1
2020-03-14,FR,1727,46.7414,7.08987,1,0,0,0,1
2020-03-14,TI,6865,45.8758,8.95536,1,1,0,1,0
2020-03-14,VD,1856,46.3604,6.97355,0,0,0,2,0
2020-03-14,SO,4579,47.1362,7.43198,0,1,1,0,0
2020-03-14,BE,2554,47.1614,7.35267,0,0,0,0,1
2020-03-14,SO,4108,47.4875,7.52608,1,0,0,1,0
2020-03-14,JU,2882,47.3577,7.15331,0,1,0,0,0
2020-03-14,BL,4426,47.3872,7.6654,1,0,0,0,0
2020-03-14,VD,1001,46.5196,6.63233,0,1,0,1,0
2020-03-14,AG,5643,47.1861,8.37314,0,0,1,0,0
2020-03-14,GR,7212,46.9799,9.62902,0,0,0,1,1
2020-03-14,AR,9105,47.3207,9.23208,0,0,2,0,1
2020-03-14,BE,2747,47.3015,7.51798,0,1,0,0,0
2020-03-14,AG,5053,47.2831,8.03872,0,0,1,0,0
2020-03-14,SG,9016,47.4221,9.37595,0,0,1,0,0
2020-03-14,BE,3019,46.9313,7.33769,1,0,0,0,0
2020-03-14,AR,9107,47.2965,9.2678,0,2,0,0,0
2020-03-14,GR,7014,46.8624,9.3303,0,0,0,1,1
2020-03-14,GR,7502,46.543,9.80115,1,0,0,0,0
2020-03-14,SH,8241,47.7601,8.7209,2,0,0,0,0
2020-03-14,FR,1786,46.971,7.1106,1,0,0,0,0
2020-03-14,VS,1906,46.1213,7.13673,0,0,0,1,0
2020-03-14,LU,6242,47.1844,8.02617,0,0,0,0,2
2020-03-14,NE,2053,47.0762,6.90062,0,0,1,0,0
2020-03-14,BE,3814,46.6446,7.88261,0,0,1,0,0
2020-03-14,TI,6948,46.0267,8.94851,2,0,0,1,0
2020-03-14,TI,6994,46.0191,8.87383,1,0,0,1,0
2020-03-14,ZH,8622,47.3224,8.79792,0,0,0,1,0
2020-03-14,BE,3126,46.8393,7.49591,0,1,0,0,1
2020-03-14,BE,3655,46.7353,7.74775,0,0,0,0,1
2020-03-14,VS,3974,46.3491,7.53428,1,0,0,0,0
2020-03-14,ZH,8041,47.3828,8.53081,1,0,0,0,0
2020-03-14,ZH,8003,47.3771,8.53955,0,0,1,0,0
2020-03-14,BL,4462,47.4829,7.84625,0,0,0,0,1
2020-03-14,BE,3556,46.9498,7.89133,0,0,0,0,4
2020-03-14,AG,5637,47.2257,8.3314,0,1,0,0,0
2020-03-14,TI,6875,45.8801,9.03007,0,0,1,3,0
2020-03-14,AG,5000,47.3888,8.0483,2,0,0,0,0
2020-03-14,TG,9546,47.4836,8.937,0,0,0,1,1
2020-03-14,VD,1347,46.6202,6.23343,0,1,1,0,1
2020-03-14,TG,9503,47.5233,9.08873,0,0,1,2,0
2020-03-14,TI,6926,45.9847,8.91649,0,2,0,0,0
2020-03-14,BL,4450,47.4722,7.80773,0,0,0,0,1
2020-03-14,LU,6142,47.1386,7.96672,1,1,0,0,0
2020-03-14,SG,9212,47.443,9.25549,2,0,0,0,0
2020-03-14,FR,1793,46.9037,7.16765,0,0,1,1,0
2020-03-14,ZH,8053,47.3828,8.53081,0,1,0,0,0
2020-03-14,SG,9478,47.0803,9.47669,0,0,0,0,1
2020-03-14,GE,1244,46.2261,6.2211,0,1,0,1,0
2020-03-14,FR,1724,46.7387,7.14101,0,1,0,0,0
2020-03-14,ZH,8125,47.3464,8.60151,0,0,1,0,0
2020-03-14,VD,1408,46.735,6.73291,0,1,0,1,0
2020-03-14,TI,6944,46.0373,8.94444,0,0,0,1,0
2020-03-14,TI,6992,45.9958,8.88044,0,0,0,1,1
2020-03-14,AG,8957,47.4179,8.36743,0,0,1,0,0
2020-03-14,VS,1911,46.1985,7.16531,1,0,0,0,0
2020-03-14,ZH,8065,47.3828,8.53081,0,0,0,1,1
2020-03-14,NE,2300,47.1102,6.83338,0,0,0,0,1
2020-03-14,JU,2952,47.4048,7.16314,0,0,0,0,1
2020-03-14,GE,1241,46.2108,6.23199,0,1,0,0,1
2020-03-14,AG,5223,47.494,8.18679,1,0,1,0,1
2020-03-14,VS,3975,46.3178,7.49901,0,0,0,0,1
2020-03-14,SG,9009,47.4221,9.37595,0,1,0,0,1
2020-03-14,SG,9312,47.4942,9.34619,0,2,0,0,1
2020-03-14,VD,1429,46.8109,6.60928,0,0,1,0,0
2020-03-14,LU,6022,47.1335,8.0549,0,0,0,1,0
2020-03-14,VD,1180,46.4576,6.33156,1,0,0,1,0
2020-03-14,TI,6602,46.1728,8.80095,0,0,0,0,1
2020-03-14,GR,7242,46.946,9.75474,0,0,2,0,0
2020-03-14,BE,3298,47.1282,7.41107,0,0,0,0,2
2020-03-14,ZH,8059,47.369,8.53803,0,0,1,0,1
2020-03-14,VD,1012,46.5263,6.65689,2,0,0,0,1
2020-03-14,BE,3465,47.083,7.7803,0,1,0,0,0
2020-03-14,SG,8884,47.0776,9.24586,1,0,0,0,0
2020-03-14,VD,1322,46.6852,6.48278,0,0,1,1,0
2020-03-14,FL,9487,47.2064,9.52664,0,0,0,0,1
2020-03-14,NE,2208,47.0507,6.86391,0,0,0,1,0
2020-03-14,SZ,6418,47.0985,8.68287,0,0,0,1,0
2020-03-14,AG,8967,47.3701,8.35814,0,1,0,0,0
2020-03-14,NE,2108,46.934,6.63054,1,0,0,0,0
2020-03-14,GE,1205,46.2058,6.14139,0,1,2,1,0
2020-03-14,SG,9012,47.4221,9.37595,0,0,0,0,2
2020-03-14,LU,6016,47.0665,8.20244,1,0,0,0,0
2020-03-14,BE,3097,46.9441,7.40124,1,0,2,0,1
2020-03-14,SO,5015,47.4059,7.99374,0,1,0,0,0
2020-03-14,TI,6632,46.2244,8.8796,0,0,0,1,0
2020-03-14,BE,3711,46.6529,7.68646,0,0,0,0,1
2020-03-14,ZH,8031,47.3828,8.53081,0,0,1,1,0
2020-03-14,BE,3360,47.1946,7.71379,0,0,0,2,0
2020-03-14,BE,3040,46.948,7.44821,2,0,1,0,1
2020-03-14,TI,6631,46.2357,8.83239,1,1,0,0,1
2020-03-14,SO,4512,47.2105,7.49578,0,0,0,1,0
2020-03-14,SG,8730,47.2265,8.98152,0,2,0,0,0
2020-03-14,FR,1792,46.863,7.14983,0,0,0,0,1
2020-03-14,FR,1645,46.6995,7.08302,0,0,2,0,0
2020-03-14,LU,6234,47.2386,8.0803,0,1,0,1,1
2020-03-14,BS,4056,47.5487,7.58768,0,0,0,2,1
2020-03-14,JU,2353,47.2736,6.98622,0,1,0,1,1
2020-03-14,ZH,8172,47.492,8.4989,0,0,0,0,1
2020-03-14,TI,6656,46.1785,8.71339,0,1,0,0,0
2020-03-14,LU,6112,47.013,8.05085,0,0,1,0,0
2020-03-14,SO,4581,47.1507,7.51275,1,0,0,0,1
2020-03-14,BS,4096,47.5597,7.58053,0,1,0,1,0
2020-03-14,FR,1568,46.8994,6.95693,0,0,1,0,0
2020-03-14,SO,4658,47.3555,7.97978,1,0,0,0,1
2020-03-14,ZH,8494,47.3733,8.88398,0,0,0,0,1
2020-03-14,NE,2301,47.1102,6.83338,1,0,2,0,1
2020-03-14,SZ,6442,47.0056,8.52766,0,0,0,1,0
2020-03-14,GL,8867,47.1269,9.02341,0,0,0,0,1
2020-03-14,VD,1659,46.4992,7.21428,0,2,0,0,0
2020-03-14,BS,4000,47.5597,7.58053,0,0,0,0,1
2020-03-14,BS,4088,47.5597,7.58053,0,0,0,0,1
2020-03-14,AG,5742,47.3336,8.02102,0,0,1,1,0
2020-03-14,FR,1627,46.6147,6.98626,0,0,0,0,1
2020-03-14,SH,8207,47.7157,8.64122,0,0,0,1,0
2020-03-14,SH,8260,47.6666,8.85801,0,1,0,0,0
2020-03-14,TI,6984,45.9797,8.86562,0,0,0,0,2
2020-03-14,ZH,8107,47.4545,8.4314,0,1,0,0,0
2020-03-14,ZG,6317,47.1492,8.50744,2,0,0,0,0
2020-03-14,VD,1195,46.4318,6.28995,0,0,0,0,1
2020-03-14,VD,1132,46.5006,6.4437,1,0,1,1,0
2020-03-14,LU,6106,47.0377,8.10664,1,0,0,1,0
2020-03-14,BE,3473,47.1225,7.63666,1,0,3,0,1
2020-03-14,VD,1435,46.7269,6.57874,2,0,0,0,0
2020-03-14,VD,1291,46.3201,6.16343,1,0,0,0,0
2020-03-14,SO,4112,47.4909,7.50702,0,0,2,0,0
2020-03-14,GR,7472,46.6592,9.61702,0,2,0,0,0
2020-03-14,VS,1977,46.3251,7.45411,1,0,0,0,0
2020-03-14,BE,2743,47.2635,7.40423,1,0,0,1,0
2020-03-14,TI,6718,46.534,8.87957,0,1,0,0,0
2020-03-14,BL,4144,47.4955,7.62834,0,0,1,0,1
2020-03-14,BE,3773,46.4971,7.4226,0,0,1,0,0
2020-03-14,BE,3757,46.5634,7.48214,1,0,0,0,0
2020-03-14,BE,2562,47.1141,7.2589,0,0,2,0,0
2020-03-14,AG,5210,47.4759,8.22213,0,0,0,2,0
2020-03-14,NE,2058,47.107,6.98969,1,0,0,0,1
2020-03-14,BE,3464,47.0935,7.7474,0,0,0,1,1
2020-03-14,SH,8213,47.682,8.512,0,0,0,0,1
2020-03-14,ZH,8610,47.3532,8.72169,0,0,1,0,1
2020-03-14,VS,3945,46.3202,7.71879,0,1,0,0,0
2020-03-14,SH,8208,47.6953,8.63156,0,0,1,0,0
2020-03-14,JU,2714,47.2574,7.1313,0,1,1,0,0
2020-03-14,GR,7445,46.5142,9.44016,0,0,0,1,0
2020-03-14,BE,3504,46.8712,7.64286,0,1,1,0,0
2020-03-14,AG,5316,47.58,8.20798,0,1,0,0,0
2020-03-14,VD,1582,46.8723,7.06073,0,2,0,0,0
2020-03-14,OW,6063,46.8866,8.21121,0,0,0,0,1
2020-03-14,SO,4563,47.1706,7.57204,0,0,0,1,0
2020-03-14,BE,3250,47.0765,7.31656,0,0,1,0,1
2020-03-14,ZH,8493,47.3772,8.84752,2,0,0,0,0
2020-03-14,TI,6998,45.9993,8.79209,0,1,1,0,0
2020-03-14,AG,5445,47.3702,8.33709,0,1,0,0,0
2020-03-14,SG,8733,47.2402,8.92173,1,0,1,0,0
2020-03-14,BE,3855,46.6742,8.02715,0,0,1,1,0
2020-03-14,ZH,8008,47.3771,8.53955,0,0,0,0,1
2020-03-14,SG,7324,47.0112,9.44986,1,0,0,0,0
2020-03-14,GR,6549,46.2169,9.09997,0,2,0,0,0
2020-03-14,VD,1844,46.4038,6.96895,1,0,1,0,0
2020-03-14,BE,3626,46.7545,7.65643,0,0,0,1,0
2020-03-14,TI,6930,46.053,8.91811,0,0,2,0,0
2020-03-14,GE,1208,46.2084,6.1427,2,0,0,0,0
2020-03-14,GE,1222,46.2314,6.19961,0,0,1,0,0
